,16704026753,17557120697,19831954716,22069291934,24617799780,26062551137,28365755340,32195841273,36067940560,40240513239,46198167084,55204613518,73351600923,1.13704E+11,1.29606E+11,1.60583E+11,1.85575E+11,1.97626E+11,2.48162E+11,3.01595E+11,2.89459E+11,3.24177E+11,3.59842E+11,3.74705E+11,4.04949E+11,4.36918E+11,3.7707E+11,3.59498E+11,3.59506E+11,5.00008E+11,2.54374E+11,2.77941E+11,2.87671E+11,3.0459E+11,3.36977E+11,3.7744E+11,3.96737E+11,4.06659E+11,4.44857E+11,4.70236E+11,4.76451E+11,4.59607E+11,5.05492E+11,5.99986E+11,7.0201E+11,8.22975E+11,1.01044E+12,1.25279E+12,1.21317E+12,1.40355E+12,1.64353E+12,1.77068E+12,1.63048E+12,1.44661E+12,1.48056E+12,1.416E+12,1.51719E+12,1.74095E+12,1.62917E+12,TMN,Middle East & North Africa (IDA & IBRD countries),GDP (current US$),1612000000000,1481310000000,1405210000000,1308830000000
,,,,,,,,,,,,,,,32506741.72,30036416.96,34139387.89,41567471.67,44667002.01,53260077.43,62242013.33,62068161.07,60863963.96,64248354.54,60058663.31,68195855.61,81667133.45,106657267.4,106344855,113563821.6,132201141.4,137066290.6,138489884.4,195990986.2,208871665.7,222100576.3,214991452.3,191504892.8,199208717.5,204848487.8,181117230.4,182764280.8,202246591.2,230657627.2,261803684.2,292230662.4,298519024.1,344436582.1,312377678.8,366832215.2,414533117.7,470705196.4,450650633,437003078.6,460374354.8,512053692.1,469228219.7,500274898.1,,TON,Tonga,GDP (current US$),439877614.4,420548712.4,488906838.6,484796854.9
47274328379,50467431650,53905757721,60496393964,69320094074,74300329652,61634144134,67988908261,71642503355,78860212866,85149253641,90601671637,91337915060,1.04514E+11,1.26551E+11,1.35367E+11,1.31874E+11,1.527E+11,1.73796E+11,1.94667E+11,2.35543E+11,2.50077E+11,2.58727E+11,2.73882E+11,2.72607E+11,2.96435E+11,3.13955E+11,3.48602E+11,3.74584E+11,3.78017E+11,4.06963E+11,3.62063E+11,3.84522E+11,3.8089E+11,4.32086E+11,4.79585E+11,5.24681E+11,5.50409E+11,5.58117E+11,5.97995E+11,6.47682E+11,6.62514E+11,6.95456E+11,8.11669E+11,9.41601E+11,1.07583E+12,1.22074E+12,1.53604E+12,1.55969E+12,1.70271E+12,2.08236E+12,2.29409E+12,2.32794E+12,2.3899E+12,2.73362E+12,3.43392E+12,3.65821E+12,4.07988E+12,4.32729E+12,4.47557E+12,TSA,South Asia (IDA & IBRD),GDP (current US$),2614920000000,3011040000000,3534070000000,3493120000000
33100575536,34987537580,37301164846,40216476668,43814559610,47307327016,51101227868,52480175560,55828395269,62326882333,70450505278,71808603912,81009348079,1.03272E+11,1.31425E+11,1.44621E+11,1.57999E+11,1.71735E+11,1.90648E+11,2.2808E+11,2.90363E+11,4.02432E+11,3.71909E+11,3.34425E+11,2.99912E+11,2.84845E+11,2.65479E+11,2.9859E+11,3.13117E+11,3.17251E+11,3.73699E+11,4.01834E+11,3.63195E+11,3.69296E+11,3.77661E+11,4.80489E+11,5.35646E+11,5.64679E+11,5.65932E+11,4.04071E+11,4.28346E+11,4.09773E+11,4.4611E+11,5.61821E+11,6.97688E+11,8.27932E+11,9.76584E+11,1.13054E+12,1.28144E+12,1.22404E+12,1.44811E+12,1.62767E+12,1.69048E+12,1.79751E+12,1.66866E+12,1.62586E+12,1.83046E+12,1.93277E+12,2.0611E+12,2.03275E+12,TSS,Sub-Saharan Africa (IDA & IBRD countries),GDP (current US$),1874280000000,1522010000000,1780910000000,1716220000000
535670127.7,584961208.7,619319197.3,678235373,711893367.6,736568861.9,723735635.5,761981474,758899950,779200000,821850000,896754316.7,1083381044,1308799459,2042031901,2442667573,2500410584,3138666667,3562333458,4602416625,6235833333,6992083333,8140416667,7763750000,7757083333,7375918367,4794444444,4797777778,4496852073,4323058824,5068000000,5307905882,5439552941,4669488516,4947205860,5329214163,5759537726,5737751332,6043694330,6808982521,8154338233,8824873259,9008273721,11305459802,13280275123,15982282462,18369361094,21641620050,27871587350,19172165226,22157948396,25433011405,27334581560,28709988700,27026080987,24040299978,23775754305,24496505941,30053575132,28139944790,TTO,Trinidad and Tobago,GDP (current US$),29699968761,23713671528,24569079488,20807571314
,866155428.6,880027733.3,1026737600,1025866792,991047619,1040952381,1085714286,1214666667,1289904762,1439238095,1685162272,2237556149,2730813385,3545868575,4328965588,4508191942,5109324009,5968460080,7188863904,8744134354,8428445294,8133580052,8350582748,8254541195,8410226053,9017806654,9696715911,10096245762,10101851745,12290568182,13074782609,15496708060,14608335608,15633174304,18030876599,19587161807,20746210354,21802893587,22943202175,21473528161,22065832449,23141616605,27453902261,31183885241,32272186695,34376664601,38915353867,44859439902,43455740497,46206091938,48123325825,47311401813,48685446414,45779494042,42163530591,41905540184,46812290143,44579761023,48529595417,TUN,Tunisia,GDP (current US$),50271812921,44360072680,42686580021,42491816476
7566666667,7988888889,8922222222,10355555556,11177777778,11966666667,14100000000,15644444444,17500000000,19466666667,17863636364,16166666667,20650000000,26000000000,35414285714,46042857143,51450000000,58683333333,65912500000,89616129032,68823684211,71180180180,64369325153,61803555556,59937602180,67232758621,75673037037,87190081680,90875175809,1.07127E+11,1.50656E+11,1.51035E+11,1.59105E+11,1.80416E+11,1.3065E+11,1.6932E+11,1.81464E+11,1.89878E+11,2.75942E+11,2.56396E+11,2.74295E+11,2.01753E+11,2.40249E+11,3.14596E+11,4.08865E+11,5.06315E+11,5.57076E+11,6.81321E+11,7.70449E+11,6.49289E+11,7.76967E+11,8.38785E+11,8.80556E+11,9.57799E+11,8.64314E+11,8.58988E+11,7.61006E+11,8.19865E+11,9.07118E+11,1.10802E+12,TUR,Turkiye,GDP (current US$),938935000000,869683000000,778972000000,720338000000
,,,,,,,,,,2585955.874,2716989.584,2968457.944,3411915.439,4122328.666,4014748.054,3919072.23,3669419.592,3798781.863,4065659.434,4206128.134,4773017.532,4118945.162,4152550.304,4481977.903,3862851.883,4574706.212,5020513.499,7011059.371,8454523.247,9542900.901,10127313.91,10535028.14,10414399.96,11772610.66,11922614.2,13338597.33,13734210.1,13795146.21,14800503.26,15073975.53,13964732.33,16842672.6,19456338.03,22798274.98,22909979.82,24096875.46,28450168.69,31874434.86,28076983.97,32105408.48,39196957.49,39345579.47,38615890.63,36811936.08,45276595.35,54123198.57,60196405.71,59065982.09,62280311.59,TUV,Tuvalu,GDP (current US$),38760982.65,41629064.22,48015259.88,51746594.31
2651729807,2826179031,3101589993,3456579293,3748840925,3817226546,4377998825,4565132047,4895251824,5142066811,2851419386,3050673517,3472787266,4144104535,4977337978,5729917840,6472511988,7732598995,9261675710,9804637491,11409228087,13161540378,13927383240,14049883809,12906635133,15328295175,10840864521,7824193222,7406614407,6418799007,6184384225,7197768159,6681997469,6182872708,6550480484,7631431840,9433528150,11158197942,12172790056,12704334196,13371767082,13563990022,14129651896,15211487709,16673062473,18395383647,18619859795,21860434823,27947821398,29400573554,32012892919,34657140096,39650394363,45648857242,47413919817,53274884533,61026731926,70655628148,75769974505,79158286334,TZA,Tanzania,GDP (current US$),49986726461,49774409374,57003712892,66068737786
423008385.7,441524109,449012578.6,516147798.7,589056603.8,884502310,925381492.4,967240655.2,1037379252,1168556629,1259554809,1417191656,1490970181,1701829789,2098944967,2359555556,2447300000,2936470588,2420260870,2139025000,1244610000,1337300000,2177500000,2240333333,3615647477,3519695444,3923244050,6269522042,6508931652,5276480799,4304399310,3321729160,2857457762,3220439044,3990430447,5755818842,6044585327,6269333313,6584815847,5998563258,6193246837,5840503869,6178563591,6606884275,7939487548,9239221763,9977647683,11902564495,14440404132,25127805567,26673441431,27871725241,27305915911,28915786517,32387183730,30744473841,35348155095,40529788744,45565333216,49272882214,UGA,Uganda,GDP (current US$),32612397257,29203988696,32927025620,37600368240
,,,,,,,,,,,,,,,,,,,,,,,,,,,64904761905,74842105263,80731578947,79523809524,76666666667,73906020558,65648189144,52549580265,48213856469,44558831005,50151531592,41882523345,31580639554,32375083935,39309580983,43956163612,52010355753,67220154164,89238865119,1.11885E+11,1.48734E+11,1.8811E+11,1.21552E+11,1.41209E+11,1.69334E+11,1.82592E+11,1.90499E+11,91030967789,1.12091E+11,1.53883E+11,1.99766E+11,1.6199E+11,1.78757E+11,UKR,Ukraine,GDP (current US$),133504000000,93355869404,130891000000,156618000000
1.80053E+11,1.68983E+11,1.70141E+11,1.86589E+11,2.1516E+11,2.4232E+11,2.65398E+11,2.72393E+11,2.86844E+11,3.20851E+11,3.54006E+11,3.82501E+11,4.41122E+11,5.63118E+11,7.14217E+11,8.18138E+11,8.7882E+11,9.84679E+11,1.04194E+12,1.28049E+12,1.53997E+12,1.66184E+12,1.59384E+12,1.6447E+12,1.74928E+12,1.78409E+12,1.77854E+12,1.76332E+12,1.89958E+12,2.00948E+12,2.33419E+12,2.25854E+12,2.44001E+12,2.76881E+12,3.11605E+12,3.5346E+12,3.90936E+12,4.16188E+12,4.10861E+12,3.99979E+12,4.37232E+12,4.37428E+12,4.40615E+12,4.91229E+12,5.79516E+12,6.88789E+12,8.12087E+12,9.97946E+12,1.20677E+13,1.1971E+13,1.46303E+13,1.74961E+13,1.8675E+13,1.98338E+13,1.9828E+13,2.18373E+13,2.37004E+13,2.7373E+13,2.85676E+13,2.94037E+13,UMC,Upper middle income,GDP (current US$),20590300000000,19905000000000,23304300000000,22969900000000
1208333333,1600000000,1763636364,1553333333,1970588235,1893103448,1805555556,1597142857,1592672414,2004435484,2137096774,2807258065,2188700565,3964994166,4091438980,3538014311,3667716535,4114374866,4910526316,7181487624,10162460046,11048642639,9179000938,5102251571,4850267475,4732017873,5880112788,7367494080,8213538369,8438951476,9298807850,11206176651,12878148791,15002136971,17474588896,19297663097,20515458114,23969739234,25385886978,23983945191,22823270892,20898761742,13606515723,12045638352,13686329890,17362857684,19741420740,23797773024,31119602539,32708319078,41950361212,50342406067,54232266359,61337621934,57680327999,65006047680,62222387929,60760798596,70164683290,77240831587,URY,Uruguay,GDP (current US$),61496186974,57480788380,65344408987,53668636568
5.41989E+11,5.6194E+11,6.03639E+11,6.37059E+11,6.84145E+11,7.41905E+11,8.13033E+11,8.5962E+11,9.40225E+11,1.01744E+12,1.0733E+12,1.16485E+12,1.27911E+12,1.42538E+12,1.54524E+12,1.6849E+12,1.87341E+12,2.08183E+12,2.3516E+12,2.62733E+12,2.85731E+12,3.20704E+12,3.34379E+12,3.63404E+12,4.03761E+12,4.33898E+12,4.57963E+12,4.85522E+12,5.23644E+12,5.64158E+12,5.96314E+12,6.15813E+12,6.52033E+12,6.85856E+12,7.28724E+12,7.63975E+12,8.07312E+12,8.57755E+12,9.06282E+12,9.63117E+12,1.0251E+13,1.05819E+13,1.09291E+13,1.14565E+13,1.22172E+13,1.30392E+13,1.38156E+13,1.44742E+13,1.47699E+13,1.44781E+13,1.5049E+13,1.55997E+13,1.6254E+13,1.68807E+13,1.8295E+13,1.96121E+13,2.15214E+13,2.3594E+13,2.57441E+13,2.73609E+13,USA,United States,GDP (current US$),17608100000000,18804900000000,20656500000000,21323000000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,14352105263,18357500000,20465333333,13362340338,13677622222,12941297376,13099013836,12899156991,13350468917,13948892216,14744603774,14988971211,17078465982,13760513969,11401421329,9687788513,10134453435,12030023548,14307509839,17330833853,22311393928,29549438884,33689223673,49765676402,60178909297,67517349212,73180037915,86196264755,62081322740,60283503705,69600614987,81140823252,90889149307,UZB,Uzbekistan,GDP (current US$),80845385809,86138288644,52870108215,60224701297
13066634,13999965,14524963.69,13708299.06,14758296.44,15108295.56,16099959.75,15835106.03,15350000,16650000,18450000,20051922.33,27585804.87,30165081.09,32923702.73,33237225.99,32792844.68,49353161.85,60844771.48,71096359.63,82340339.63,102086539.3,113759203.3,122255349.6,135024987.8,145641705.2,160846656.7,175580647.4,200726712.6,214745002.2,240366666.7,254829629.6,277955555.6,286307407.4,289437037,316007407.4,331488888.9,347770370.4,373618518.5,390718518.5,427946037,462072333.3,487763851.9,509090888.9,549900185.2,579948925.9,643501148.1,713596666.7,732663259.3,714300259.3,720447888.9,713796370.4,730032592.6,764781259.3,786555555.6,844040740.7,910766666.7,872225925.9,966492592.6,1065962963,VCT,St. Vincent and the Grenadines,GDP (current US$),770900000,814303703.7,884329629.6,869111111.1
7663938303,8067267031,8814309884,9608717288,8192413793,8427777778,8781333333,9250000000,10034444444,10285111111,11561111111,12986590909,13977727273,17035581395,26100930233,27464651163,31419534884,36210697674,39316279070,48310930233,59116511628,66327441860,67736744186,67556279070,59867743468,61965466667,60516123711,48029034483,60226413793,43536709104,48606952195,53453444787,60416519620,60037460783,58418666667,77389487770,70543211119,85837678560,91336763255,97972842462,1.17146E+11,1.22911E+11,92893587734,83620628582,1.12451E+11,1.45513E+11,1.83478E+11,2.30364E+11,3.15953E+11,3.29788E+11,3.93192E+11,3.16482E+11,3.81286E+11,3.71005E+11,,,,,,,VEN,"Venezuela, RB",GDP (current US$),482359000000,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VGB,British Virgin Islands,GDP (current US$),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3262000000,3443000000,3797000000,4428000000,4484000000,4784000000,4244000000,4201000000,4324000000,4223000000,4089000000,3738000000,3663000000,3794000000,4121000000,4444000000,,,VIR,Virgin Islands (U.S.),GDP (current US$),3565000000,3798000000,3923000000,4189000000
,,,,,,,,,,,,,,,,,,,,,,,,,14094687821,26336616250,36658108850,25423812649,6293304975,6471740806,9613369520,9866990236,13180953598,16286433533,20736164459,24657470575,26843700442,27209602050,28683659007,31172518403,32685198809,35064105501,39552513232,45427854693,57633255738,66371664817,77414425532,99130304099,1.06015E+11,1.47201E+11,1.72595E+11,1.95591E+11,2.13709E+11,2.39258E+11,2.81354E+11,3.34365E+11,3.66475E+11,4.10324E+11,4.29717E+11,VNM,Viet Nam,GDP (current US$),233451000000,257096000000,310106000000,346616000000
,,,,,,,,,,,,,,,,,,,119258835.3,121185497.6,113781795.8,114501912.5,117389554.2,144482515.4,131856420.7,126498935.3,139464173.5,158351368.4,154013202.1,168879207.2,201334169.1,209088824.6,200491853.2,233701301.5,249333250.1,261370044.5,272771209.1,262293410.7,268006972.7,272014627.8,257926881.7,262596535.5,314471413,364996869.1,394962433,439358586.5,516392922.5,590748429.4,592622319.1,670712979.7,770153588.2,747839697.7,758304466.2,730870803,880061833.7,936526267.6,950394006.5,1022219298,1126313359,VUT,Vanuatu,GDP (current US$),772315983.8,780889605.9,914736985.4,909421043.5
1.3645E+12,1.43932E+12,1.54284E+12,1.66498E+12,1.82778E+12,1.99024E+12,2.15464E+12,2.29387E+12,2.47901E+12,2.73553E+12,3.00156E+12,3.31606E+12,3.83268E+12,4.66249E+12,5.35893E+12,5.99067E+12,6.50828E+12,7.35679E+12,8.70085E+12,1.01134E+13,1.14192E+13,1.17965E+13,1.16481E+13,1.19722E+13,1.2446E+13,1.3024E+13,1.53517E+13,1.74851E+13,1.95475E+13,2.03241E+13,2.28226E+13,2.38236E+13,2.5468E+13,2.59594E+13,2.79389E+13,3.11406E+13,3.18577E+13,3.17523E+13,3.1697E+13,3.2731E+13,3.38394E+13,3.3627E+13,3.49177E+13,3.91521E+13,4.41162E+13,4.77603E+13,5.17498E+13,5.83149E+13,6.40723E+13,6.07183E+13,6.65142E+13,7.39578E+13,7.5604E+13,7.77514E+13,7.53597E+13,8.1551E+13,8.79456E+13,9.7527E+13,1.01225E+14,1.05435E+14,WLD,World,GDP (current US$),79894400000000,76588000000000,86686900000000,85577700000000
,,,,,,,,,,45208338.23,53719568.75,62566116.65,82452986.08,93549610.5,93489282.07,85003077.52,98295670.51,108223443.6,122257392.6,125747038.5,118190654.4,121221651.6,111862823.6,109200934.3,95572172.98,100947848.6,111713922.1,133016065.4,122888609.7,125766269.8,125597205.4,132303041.4,133122897.2,221098106.5,224865731.4,249907868.8,285475591.9,269485244.2,255408060.3,258856139.8,266299591.5,281790134.2,333426188.4,407747565.1,476801793.2,499923757.8,573548459.8,641346191.7,628006115.4,680260907.2,744097050.2,773141661.2,797736334.3,824150498.7,884844384.5,912950466.1,843923638.7,832945205.6,934100336.3,WSM,Samoa,GDP (current US$),796683519.6,843924796.7,878448433.4,868898358.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5181776769,5015894693,5343950556,6341613610,6163484245,6735328610,6295848423,7180764703,7899737577,9413403724,9354903062,10438351483,XKX,Kosovo,GDP (current US$),7074394735,6682677290,7878759715,7717145218
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12643821569,14665445462,17959367194,21736802664,28019483764,12796345679,6496163616,6838298531,6322175566,7639325296,9679316770,9852990693,10693430511,11777532662,13867634371,16731566717,19063143370,21650528674,26910855807,25130278213,30906749533,32726417878,35401331610,40415233436,42444490074,26842229045,,,,,YEM,"Yemen, Rep.",GDP (current US$),43228585321,31317825274,21606160663,
8748596501,9225996310,9813996074,10854195658,11955995218,13068994772,14211394315,15821393671,17124793150,19256992297,21218391513,23411076638,24515919217,33262772008,41389186095,42906905672,41150460288,45328411332,51607412902,63038658089,89411864402,93141472164,85904057409,96204110942,84870163366,64459376087,73354771399,96535763418,1.03977E+11,1.08056E+11,1.26048E+11,1.35204E+11,1.46956E+11,1.47195E+11,1.53513E+11,1.71736E+11,1.63235E+11,1.68978E+11,1.52983E+11,1.51517E+11,1.51753E+11,1.3543E+11,1.29088E+11,1.97019E+11,2.55807E+11,2.88867E+11,3.03859E+11,3.33077E+11,3.16131E+11,3.29754E+11,4.17364E+11,4.58199E+11,4.34401E+11,4.00886E+11,3.4671E+11,3.81449E+11,3.8933E+11,4.20118E+11,4.05271E+11,3.77782E+11,ZAF,South Africa,GDP (current US$),381199000000,323586000000,405261000000,338291000000
713000000,696285714.3,693142857.1,718714285.7,839428571.4,1082857143,1264285714,1368000000,1605857143,1965714286,1825285714,1687000000,1873249300,2435736196,2913063764,2443545879,2742796006,2514430380,2809862672,3354854981,3882889734,4006206897,3870075350,3321048451,2719801434,2252197452,1664509502,2265364009,3728889427,3994585203,3285217391,3376791460,3181921788,3273505344,3656806166,3806983413,3597220962,4303288480,3537741942,3404284891,3600632111,4094441301,4193850445,4901869764,6221110219,8331870169,12756858899,14056957976,17910858638,15328342304,20265559484,23459515276,25503060420,28037239463,21251216799,25873601261,23308667781,22096416932,29163782140,28162630954,ZMB,Zambia,GDP (current US$),27141023558,20958412538,26311507274,18137764931
1052990400,1096646600,1117601600,1159511700,1217138000,1311435800,1281749500,1397002000,1479599900,1747998800,1884206300,2178716300,2677729400,3309353600,3982161400,4371300700,4318372000,4364382100,4351600500,5177459400,6678868200,8011373800,8539700700,7764067000,6352125900,5637259300,6217523700,6741215100,7814784100,8286322700,8783816700,8641481700,6751472200,6563813300,6890675000,7111270700,8553146600,8529571600,6401968200,6858013100,6689957600,6777384700,6342116400,5727591800,5805598400,5755215200,5443896500,5291950100,4415702800,9665793300,12041655200,14101920300,17114849900,19091020000,19963120600,17584890937,21832234926,28371238666,27366627153,26538273499,ZWE,Zimbabwe,GDP (current US$),19495519600,20548678100,34156069918,21509698406
